sample,trait,value,label
plant1,saturation_frequencies,1.761297798377752,78.43
plant1,saturation_frequencies,1.6222479721900347,78.82
plant1,saturation_frequencies,1.5237543453070685,79.22
plant1,saturation_frequencies,1.7574353032058712,79.61
plant1,saturation_frequencies,1.3847045191193512,80.0
plant1,saturation_frequencies,1.5276168404789494,80.39
plant1,saturation_frequencies,1.440710699111626,80.78
plant1,saturation_frequencies,1.49285438393202,81.18
plant1,saturation_frequencies,1.3538045577443028,81.57
plant1,saturation_frequencies,1.3557358053302433,81.96
plant1,saturation_frequencies,1.1896485129393588,82.35
plant1,saturation_frequencies,1.1143298570876787,82.75
plant1,saturation_frequencies,1.1587485515643106,83.14
plant1,saturation_frequencies,0.9830050212437235,83.53
plant1,saturation_frequencies,0.9540363074546157,83.92
plant1,saturation_frequencies,0.8439551950560061,84.31
plant1,saturation_frequencies,0.82078022402472,84.71
plant1,saturation_frequencies,0.6353804557744304,85.1
plant1,saturation_frequencies,0.7338740826573967,85.49
plant1,saturation_frequencies,0.5504055619930475,85.88
plant1,saturation_frequencies,0.5291618385477018,86.27
plant1,saturation_frequencies,0.5059868675164156,86.67
plant1,saturation_frequencies,0.4132869833912708,87.06
plant1,saturation_frequencies,0.3379683275395906,87.45
plant1,saturation_frequencies,0.35341830822711473,87.84
plant1,saturation_frequencies,0.3379683275395906,88.24
plant1,saturation_frequencies,0.36886828891463885,88.63
plant1,saturation_frequencies,0.2645809192738509,89.02
plant1,saturation_frequencies,0.28003089996137503,89.41
plant1,saturation_frequencies,0.2317497103128621,89.8
plant1,saturation_frequencies,0.2066434916956354,90.2
plant1,saturation_frequencies,0.18346852066434918,90.59
plant1,saturation_frequencies,0.1564310544611819,90.98
plant1,saturation_frequencies,0.15256855928930088,91.37
plant1,saturation_frequencies,0.14870606411741985,91.76
plant1,saturation_frequencies,0.10814986481266899,92.16
plant1,saturation_frequencies,0.10428736964078794,92.55
plant1,saturation_frequencies,0.06952491309385864,92.94
plant1,saturation_frequencies,0.08111239860950173,93.33
plant1,saturation_frequencies,0.08497489378138277,93.73
plant1,saturation_frequencies,0.059868675164156046,94.12
plant1,saturation_frequencies,0.07145616067979915,94.51
plant1,saturation_frequencies,0.03476245654692932,94.9
plant1,saturation_frequencies,0.03862495171881035,95.29
plant1,saturation_frequencies,0.036693704132869834,95.69
plant1,saturation_frequencies,0.03862495171881035,96.08
plant1,saturation_frequencies,0.01544998068752414,96.47
plant1,saturation_frequencies,0.021243723445345693,96.86
plant1,saturation_frequencies,0.028968713789107762,97.25
plant1,saturation_frequencies,0.021243723445345693,97.65
plant1,saturation_frequencies,0.01738122827346466,98.04
plant1,saturation_frequencies,0.01738122827346466,98.43
plant1,saturation_frequencies,0.019312475859405175,98.82
plant1,saturation_frequencies,0.013518733101583623,99.22
plant1,saturation_frequencies,0.0019312475859405175,99.61
plant1,saturation_frequencies,0.12939358825801467,100.0
plant1,value_frequencies,0.0,0.0
plant1,value_frequencies,0.0,0.39
plant1,value_frequencies,0.0,0.78
plant1,value_frequencies,0.0,1.18
plant1,value_frequencies,0.0,1.57
plant1,value_frequencies,0.0,1.96
plant1,value_frequencies,0.0,2.35
plant1,value_frequencies,0.0,2.75
plant1,value_frequencies,0.0,3.14
plant1,value_frequencies,0.0,3.53
plant1,value_frequencies,0.0,3.92
plant1,value_frequencies,0.0,4.31
plant1,value_frequencies,0.0,4.71
plant1,value_frequencies,0.0,5.1
plant1,value_frequencies,0.0,5.49
plant1,value_frequencies,0.0,5.88
plant1,value_frequencies,0.0,6.27
